id,popularity,rarity,brand,type,age,condition,weight,length,width,height,scarcity,price
10472,106.673,,D,LOP0,8.678,B1,49.683,8.248000000000001,8.36,5.122,0.7070000000000001,4542.938
10473,94.9,Common,D,JH88,,C1,52.51,7.259,8.184999999999999,4.402,0.538,3380.603
10474,99.999,Very Rare,D,AF66,9.445,,31.723,6.836,6.796,4.611000000000001,0.47600000000000003,3721.425
10475,91.542,Common,F,AF66,10.126,,37.04,6.77,7.709,4.021,0.46,559.67
10476,101.578,Rare,E,LOP0,,C1,39.468,11.273,11.3,6.516,0.36600000000000005,41609.926
10477,99.783,Very Rare,D,LOP0,9.161,C2,,8.183,6.289,4.213,,2082.885
10478,94.589,Very Rare,A,LOP0,10.432,A2,22.087,9.736,8.408000000000001,5.406000000000001,0.648,14727.222
10479,93.109,Common,A,IJN13,8.848,C1,61.744,6.112,7.531,4.561999999999999,0.402,3301.048
10480,96.372,Rare,F,LOP0,10.95,B1,35.314,7.981,8.821,5.064,0.78,5138.489
10481,93.32,Rare,A,DE13,9.912,A2,46.7,8.533000000000001,10.271,5.55,0.5820000000000001,5368.177
10482,98.28,Very Rare,C,JH88,6.742,B2,27.435000000000002,9.357,7.802,4.993,0.383,16245.808
10483,91.288,Common,,DE13,10.147,C2,32.676,7.298,7.83,5.058,0.41700000000000004,4661.245
10484,101.714,Very Rare,C,LOP0,,C2,42.507,9.916,9.18,5.748,0.889,14594.135
10485,96.633,Very Rare,C,DE13,6.923,,36.183,7.402,8.131,4.984999999999999,0.669,7196.876
10486,93.225,Rare,B,JH88,10.403,C1,29.845,7.514,9.004,5.94,0.552,13186.853
10487,93.27,Common,B,LOP0,9.286,C2,34.43,8.333,8.421,5.633,0.732,8919.109
10488,93.111,Rare,C,DE13,11.341,A2,45.6,11.298,9.879,6.463,1.034,41233.041
10489,96.495,Common,D,LOP0,12.032,A2,41.2,8.254999999999999,8.626999999999999,5.289,0.45,6561.074
10490,103.301,Rare,C,,10.526,C2,28.982,9.013,9.084,5.678,0.776,22730.519
10491,93.097,Common,C,AF66,8.518,B1,49.019999999999996,7.106,7.937,4.8870000000000005,0.714,4025.999
10492,91.456,Common,A,IJN13,9.613,A2,50.846000000000004,10.221,9.272,5.712,0.8640000000000001,34840.157
10493,98.264,Rare,D,DE13,5.953,B1,29.25,8.434000000000001,7.423,4.146,0.651,2938.045
10494,91.472,Common,D,DE13,,,52.953,8.690999999999999,8.501000000000001,5.2780000000000005,0.36400000000000005,11853.149
10495,96.742,,C,AF66,,B2,52.919,8.818999999999999,7.93,5.616,0.728,12152.215
10496,101.706,Somewhat Rare,C,JH88,9.843,B2,38.34,9.355,8.248000000000001,4.715,0.749,6093.995
10497,99.921,Very Rare,B,LOP0,,A2,63.716,9.735,9.529,5.067,0.639,16426.169
10498,91.248,Common,,AF66,10.061,B2,40.604,8.161999999999999,7.892,3.959,0.557,6464.799
10499,93.343,Common,D,,12.032,B2,54.921,7.908,9.64,5.369,0.771,6225.77
10500,96.678,Very Rare,F,,8.248,A2,41.701,8.341999999999999,7.892,5.659,0.632,9932.397
10501,91.413,Common,E,WE92,9.33,B1,37.838,7.009,6.779,4.248,1.014,2855.415
10502,94.784,Very Rare,C,DE13,8.723,C1,42.863,8.678,9.638,5.337,0.706,12237.162
10503,89.708,Common,E,LOP0,11.452,B2,41.227,5.894,7.39,4.183,0.9610000000000001,164.91
10504,101.651,Very Rare,F,LOP0,9.021,C1,45.843,9.272,9.806000000000001,5.297000000000001,0.36400000000000005,15277.584
10505,96.339,Very Rare,C,AF66,11.014,C2,42.976,11.509,9.876000000000001,6.756,0.8600000000000001,46123.601
10506,98.304,Very Rare,A,JH88,7.478,C1,57.5,7.89,8.181000000000001,3.861,0.946,723.106
10507,96.414,Very Rare,,JH88,7.718,B2,33.734,7.426,6.892,3.774,0.903,1017.643
10508,93.384,Common,A,AF66,8.469,B2,47.679,6.119,6.785,4.413,0.669,1256.629
10509,100.014,Somewhat Rare,C,IJN13,12.607,B2,40.806,8.237,9.454,5.541,0.577,19021.663
10510,99.912,Common,D,AF66,,C1,56.647999999999996,10.370000000000001,10.148,6.148,0.487,33912.72
10511,98.396,Somewhat Rare,,DE13,11.375,B2,46.033,8.536999999999999,9.417,5.695,0.33,12260.06
10512,93.156,Common,B,JH88,12.334,A2,,6.835,6.696,4.541,0.652,2624.652
10513,92.53,Common,F,DE13,8.092,,49.672,9.64,9.302,5.757,0.865,15909.317
10514,93.25,Common,C,JH88,8.853,C2,,10.787,9.847999999999999,5.989,0.5880000000000001,21591.904
10515,94.575,,C,JH88,,B2,39.938,6.872,6.871,4.179,0.379,551.818
10516,93.294,Somewhat Rare,C,DE13,11.999,,32.86,9.026,7.983,5.1,0.958,9726.546
10517,94.779,Common,,IJN13,7.473,B1,54.313,8.384,9.408000000000001,5.656,0.8980000000000001,22679.298
10518,96.62,Very Rare,C,LOP0,7.501,A2,41.106,8.761,7.863,4.814,0.917,3651.785
10519,98.307,Rare,C,LOP0,9.041,A2,44.284,9.193,9.239,5.745,0.668,20547.144
10520,95.158,Common,D,DE13,9.822,C2,36.209,7.227,9.135,4.552,0.47900000000000004,4388.485
10521,96.545,Rare,F,JH88,9.246,C1,53.536,8.26,8.258,5.307,1.026,7283.128
10522,98.452,Rare,B,JH88,10.238,B2,48.696,6.585,7.062,4.263,0.562,1325.276
10523,93.085,Common,F,JH88,7.311,B2,52.863,9.132,8.517,5.631,0.726,18904.18
10524,93.077,Common,A,RESS211,11.052,B2,51.051,7.8,7.018,5.034,0.687,712.494
10525,91.319,Common,B,DE13,9.593,A2,22.043,9.724,9.987,5.868,0.625,23539.418
10526,101.667,Very Rare,E,DE13,9.686,B1,36.331,10.859,12.227,7.731,0.925,42152.161
10527,89.814,Common,C,AF66,10.12,A2,35.359,5.636,7.608,3.951,0.673,2511.766
10528,91.49,Rare,D,DE13,7.953,B1,26.157,8.359,9.36,5.337,0.669,5752.971
10529,95.068,Common,F,LOP0,9.652,,44.249,8.789,8.429,5.651,0.509,7600.493
10530,91.395,Common,B,DE13,10.527,A2,58.994,8.187000000000001,9.704,5.657,,11274.349
10531,98.107,Very Rare,C,DE13,9.607,A2,34.801,9.204,8.699,5.123,0.518,10955.037
10532,94.901,Common,C,IJN13,8.45,A2,38.371,9.242,8.792,6.245,0.39,34377.0
10533,103.274,Very Rare,C,LOP0,8.951,C1,38.352,9.969000000000001,9.248000000000001,5.835,0.9470000000000001,12295.672
10534,98.253,Very Rare,A,LOP0,6.734,,41.287,11.879,11.305,6.416,0.942,36175.009
10535,103.446,Very Rare,C,LOP0,9.162,C1,24.303,10.149000000000001,10.564,5.76,0.692,30151.352
10536,94.901,Very Rare,A,AF66,9.399,B1,22.187,9.408999999999999,9.82,5.313000000000001,0.9219999999999999,17906.991
10537,88.141,Common,E,WE92,8.61,B1,22.436,7.3,7.965,4.585,0.513,4138.844
10538,94.975,Common,C,LOP0,8.821,B2,28.692,7.369,8.161,4.49,0.8620000000000001,3683.402
10539,89.775,Common,D,LOP0,8.646,A1,50.66,7.774,7.83,3.84,0.8500000000000001,1276.236
10540,93.223,Common,D,AF66,9.882,B1,,9.567,8.696,5.1899999999999995,0.466,18056.542
10541,96.366,Rare,,DE13,,A1,32.729,9.748000000000001,8.668,5.439,0.36500000000000005,10036.591
10542,93.237,Common,B,AF66,9.28,B1,39.747,8.289,7.749,4.587,0.845,3829.36
10543,100.106,Very Rare,D,AF66,11.768,D,50.408,8.66,8.988,5.81,0.8640000000000001,9968.55
10544,96.565,Very Rare,B,WE92,10.141,B2,30.093,9.609,9.175,5.675,0.67,33889.033
10545,91.434,Common,C,AF66,10.957,A2,39.715,6.834,6.521,4.761,0.389,2001.745
10546,94.754,Common,,AF66,9.844,D,51.566,9.11,8.883,6.11,0.329,8632.087
10547,93.277,Rare,D,DE13,10.727,B2,36.471000000000004,8.975999999999999,8.926,5.832,1.0150000000000001,12302.706
10548,110.041,Common,F,DE13,7.48,,53.575,11.837,10.242,7.057,0.647,33105.498
10549,91.49,Common,B,AF66,11.27,B1,39.63,6.271,6.827,4.307,0.5720000000000001,1724.177
10550,92.973,Common,A,LOP0,9.725,C1,35.765,9.367,9.097999999999999,6.031,,12587.208
10551,96.513,Very Rare,A,AF66,10.64,B1,48.446,7.059,6.967,4.622,0.40700000000000003,4158.083
10552,93.056,Common,C,DE13,10.37,A1,40.848,8.825,9.033000000000001,4.986000000000001,0.38,13526.489
10553,93.221,Very Rare,E,DE13,10.354,A1,44.429,9.025,8.551,5.346,0.54,11788.769
10554,96.58,Very Rare,B,LOP0,11.492,B2,55.138999999999996,9.193,8.604,5.718,0.9199999999999999,11992.579
10555,96.419,Rare,C,,,B1,37.84,6.655,7.442,4.218,0.749,1997.66
10556,93.479,Common,D,LOP0,9.248,A1,18.956,9.527000000000001,10.120000000000001,6.597,0.646,32737.476
10557,105.316,Rare,D,AF66,7.054,C1,25.061999999999998,8.843,8.023,5.804,0.492,8801.918
10558,101.75,Common,C,LOP0,12.53,B1,34.846000000000004,8.273,7.547,4.882,0.7330000000000001,9449.021
10559,93.005,Common,A,AF66,8.496,B2,35.845,9.112,9.795,5.753,0.585,22883.582
10560,94.956,Common,C,AF66,9.935,A2,35.306,6.470000000000001,6.013999999999999,3.87,0.5840000000000001,1698.741
10561,91.374,Common,,AF66,11.034,B1,29.881999999999998,7.435,5.948,4.039,0.5730000000000001,994.195
10562,94.691,Common,D,AF66,9.406,B2,32.516,9.658999999999999,9.178,5.728,,18888.984
10563,98.281,,A,AF66,8.588,B1,29.033,10.502,10.29,5.739,0.502,36589.745
10564,99.981,Very Rare,E,DE13,8.26,C1,42.652,9.214,8.222999999999999,4.649,0.522,6119.744
10565,93.14,Rare,C,AF66,9.146,B1,36.653,6.592,6.247,3.871,0.41300000000000003,2584.752
10566,95.024,Common,F,JH88,5.175,A1,54.058,6.678,7.443,4.676,0.94,2373.446
10567,91.554,Common,E,DE13,14.536,B1,46.714,10.572,11.083,6.959,0.819,33587.203
10568,94.923,Rare,E,DE13,11.374,A2,40.566,8.264,8.917,5.979,,11488.289
10569,94.736,Common,C,RESS211,10.246,C1,62.125,6.904,6.3260000000000005,5.043,0.789,4425.165
10570,103.616,Somewhat Rare,B,AF66,6.891,C2,16.159,9.651,10.094000000000001,5.8,0.6180000000000001,16582.848
10571,98.069,Rare,,AF66,11.024,B2,33.035,8.966999999999999,8.317,5.1419999999999995,0.851,5436.246
10572,96.702,Very Rare,D,LOP0,9.663,,50.618,9.555,10.417,6.158,0.759,33038.69
10573,89.75,Common,C,IJN13,7.964,B2,,7.603,7.444,4.277,0.772,3393.241
10574,96.645,Rare,F,DE13,9.37,B2,36.627,7.85,7.922,5.007,0.662,5278.912
10575,93.115,Common,D,LOP0,9.104,A1,47.975,6.82,7.948,4.287,0.47300000000000003,1342.207
10576,99.926,Very Rare,C,LOP0,11.54,,51.925,8.766,8.59,5.102,0.8920000000000001,8040.378
10577,89.875,Somewhat Rare,B,LOP0,9.649,A2,43.659,8.264,6.918,5.719,1.0030000000000001,8354.469
10578,98.441,Very Rare,D,DE13,11.101,,38.912,9.611,8.283000000000001,5.077,0.9239999999999999,13260.071
10579,89.583,Common,C,AF66,,C1,55.167,6.653,7.828,4.181,0.371,1789.839
10580,94.717,Common,D,LOP0,,B2,53.321,7.703,6.889,4.715,0.8180000000000001,2813.506
10581,93.338,Common,,DE13,9.179,C1,41.132,10.302,9.549,5.987,0.489,18767.846
10582,94.992,Common,C,AF66,,A1,42.301,10.021,8.455,5.386,0.8620000000000001,18780.533
10583,96.7,Very Rare,C,AF66,11.427,B1,43.22,7.813,6.378,3.782,0.899,2451.778
10584,91.557,Common,C,JH88,10.512,B1,25.28,7.226,7.168,4.255,0.5940000000000001,1376.849
10585,95.034,Common,A,WE92,8.516,,31.246000000000002,6.584,6.3420000000000005,4.05,0.8920000000000001,3318.583
10586,94.888,Common,C,IJN13,8.383,C2,41.7,8.243,9.05,5.048,0.648,5984.756
10587,93.341,Common,D,LOP0,10.263,A1,28.855,8.335,9.405999999999999,5.156000000000001,0.319,8208.653
10588,96.237,Common,C,AF66,12.725,B1,9.716999999999999,7.773,6.792,5.013999999999999,0.749,2272.803
10589,93.006,Common,,JH88,8.431,A2,39.84,7.397,6.769,3.913,0.68,1091.689
10590,103.503,Very Rare,C,,8.214,B2,52.745,7.994,8.103,4.968999999999999,0.6080000000000001,8478.091
10591,98.35,Very Rare,B,,8.606,B1,39.904,7.608,7.776,4.552,0.34500000000000003,1932.464
10592,96.735,Somewhat Rare,B,AF66,10.877,A2,37.4,8.386,7.877,4.945,0.316,7350.366
10593,100.153,Common,C,DE13,6.49,B1,35.531,9.991,10.667,6.974,0.622,32519.422
10594,98.453,Very Rare,C,LOP0,9.702,C1,26.986,8.703,9.558,5.64,0.929,15807.543
10595,93.066,Rare,,IJN13,,B2,43.48,7.428,8.76,4.566,0.9710000000000001,3915.986
10596,98.392,Somewhat Rare,C,DE13,6.713,C2,37.948,10.529,10.475999999999999,5.391,0.778,20324.287
10597,96.648,Very Rare,A,IJN13,8.087,,43.62,9.899000000000001,10.084,6.209,0.53,25729.275
10598,92.959,Common,A,RESS211,9.85,,37.239,8.39,8.559999999999999,5.388,0.903,20524.644
10599,91.431,Common,F,AF66,8.46,,47.108,7.074,5.93,3.991,0.5,2343.808
10600,93.204,Common,A,JH88,9.435,D,28.308999999999997,6.921,7.209,3.611,0.5940000000000001,4503.973
10601,89.767,Common,C,LOP0,10.629,,31.021,8.086,8.504999999999999,4.8759999999999994,0.8360000000000001,5491.623
10602,91.272,Rare,D,LOP0,10.386,B1,28.622999999999998,5.957,7.032,3.86,0.8160000000000001,1412.081
10603,98.176,Very Rare,A,AF66,8.705,B1,,8.009,5.1739999999999995,4.279999999999999,1.0090000000000001,1412.487
10604,93.193,Common,B,IJN13,8.428,B1,53.443,6.2379999999999995,7.82,4.644,0.542,6904.623
10605,96.559,Very Rare,B,AF66,7.76,C2,52.326,9.379,9.754999999999999,5.073,0.8920000000000001,11810.946
10606,101.774,Somewhat Rare,,JH88,5.087,B2,44.574,8.777999999999999,8.456,5.4990000000000006,0.8140000000000001,7823.278
10607,89.883,Common,C,WE92,10.346,B2,37.038,7.004,7.077,4.509,0.396,1341.405
10608,103.301,Rare,C,JH88,,A2,39.297,7.398,7.873,3.759,0.327,1581.886
10609,98.292,Very Rare,E,JH88,9.285,B2,,8.722999999999999,8.18,4.747,0.398,7797.756
10610,98.162,Common,B,LOP0,12.977,B2,37.521,9.575,7.869,5.931,0.5900000000000001,13236.764
10611,93.264,Common,F,JH88,10.156,B1,57.141,7.582,8.344000000000001,4.602,0.789,1376.487
10612,93.11,Common,D,JH88,8.237,A2,23.974,7.189,7.251,5.098,0.9730000000000001,6224.361
10613,89.962,Common,A,LOP0,10.737,A1,35.561,8.777000000000001,8.758,5.4990000000000006,0.8,14293.077
10614,93.314,Common,D,WE92,8.999,B2,51.527,6.1579999999999995,7.475,4.122,0.79,1249.196
10615,94.726,Rare,B,LOP0,8.902,A1,52.196,8.25,7.655,5.075,0.865,8091.847
10616,98.115,Very Rare,C,LOP0,9.518,A2,36.449,8.466000000000001,9.508,5.737,0.785,14420.228
10617,94.755,Common,A,DE13,11.605,B1,30.686,8.780000000000001,8.391,5.478,0.757,4339.186
10618,94.659,Common,B,JH88,10.129,B1,48.177,9.623000000000001,9.177,6.098,0.5800000000000001,32007.647
10619,98.136,Very Rare,E,JH88,6.218,C2,52.482,11.311,10.854,6.441,0.901,45219.964
10620,94.864,Common,E,AF66,9.488,C1,51.373,6.3919999999999995,6.675,3.571,0.593,2939.033
10621,98.423,Very Rare,E,AF66,,B2,59.298,9.995000000000001,10.483,6.286,0.793,30178.265
10622,96.963,Very Rare,C,LOP0,8.94,B1,56.07,8.705,7.851,5.118,0.455,7627.937
10623,96.38,Very Rare,C,LOP0,7.974,C2,50.368,7.739,7.536,4.718999999999999,0.621,2184.508
10624,96.423,Very Rare,C,LOP0,9.057,A1,30.947,7.297,6.59,4.047000000000001,0.455,3025.498
10625,99.432,Rare,,,10.512,B2,,6.751,6.852,3.745,0.855,-567.158
10626,100.033,Rare,A,IJN13,8.225,A1,44.275999999999996,8.056000000000001,7.528,5.006,0.67,8645.38
10627,96.3,Very Rare,A,AF66,8.957,C1,59.718,9.014,10.14,6.018,0.47400000000000003,17808.424
10628,89.507,Common,A,,8.864,B1,43.417,7.294,6.51,4.412,0.35900000000000004,246.235
10629,94.815,Common,D,AF66,9.365,B2,41.159,6.978,6.832,4.71,0.627,4960.363
10630,96.523,Rare,A,IJN13,11.741,B1,52.159,9.103,9.241,5.318,0.41900000000000004,22696.831
10631,95.059,Common,A,AF66,,A2,,7.351,7.41,4.8420000000000005,,2068.424
10632,94.844,Common,A,IJN13,10.825,B2,47.433,8.213000000000001,7.896,4.884,0.954,4775.863
10633,96.311,Very Rare,D,AF66,,C2,52.429,6.493,6.836,4.998,0.35000000000000003,1483.86
10634,94.966,Very Rare,,DE13,9.917,B2,38.695,8.522,8.594999999999999,5.96,0.823,9960.072
10635,94.799,Common,F,AF66,11.585,C1,28.807000000000002,7.328,8.68,5.141,0.483,11805.662
10636,101.977,Rare,,LOP0,10.356,A2,,6.951,6.94,4.998,0.738,2094.246
10637,95.038,Rare,F,DE13,,A2,50.171,7.208,6.393,4.441,0.863,2547.026
10638,100.204,Very Rare,C,LOP0,9.383,A2,34.617,9.883,11.275,6.21,0.621,36681.016
10639,94.685,Common,A,,8.968,A2,38.875,7.502,7.383,4.763999999999999,0.9430000000000001,2397.989
10640,93.239,Common,A,AF66,7.722,C2,40.448,6.136,7.917,3.747,0.805,3205.095
10641,94.944,Rare,C,LOP0,9.305,A2,,9.515,10.134,6.333,0.377,37924.165
10642,91.368,Common,F,LOP0,9.639,A1,46.897999999999996,6.966,7.095,4.364,0.398,2496.163
10643,96.354,Very Rare,D,AF66,9.989,A1,30.784,6.591,7.525,4.564,0.8520000000000001,2115.26
10644,92.9,Common,C,DE13,,D,53.092,10.006,11.373,6.125,0.6060000000000001,39195.333
10645,98.199,Very Rare,F,WE92,9.125,A2,54.836,7.387,7.027,3.699,0.388,2309.827
10646,98.024,Rare,D,LOP0,10.786,,43.939,9.818999999999999,8.699,5.655,0.398,11010.412
10647,98.214,Very Rare,,JH88,,B2,41.384,9.57,9.402000000000001,4.818,0.5740000000000001,20386.351
10648,94.971,Common,E,LOP0,11.821,C1,53.581,7.771,8.765,5.702,0.931,9524.178
10649,96.608,Very Rare,A,AF66,10.772,C1,49.408,8.719000000000001,10.082,5.581,0.9410000000000001,14355.246
10650,96.499,Very Rare,C,AF66,8.285,B1,39.712,7.247,6.384,4.475,0.521,2516.71
10651,91.59,Somewhat Rare,F,LOP0,11.667,A1,51.112,6.992,6.143,4.087,0.599,-468.467
10652,98.501,Rare,E,,10.1,B2,48.603,8.835,8.554,4.7330000000000005,0.8220000000000001,19494.924
10653,100.041,Very Rare,B,IJN13,8.602,C1,42.421,9.775,10.363,5.891,0.679,23801.281
10654,94.85,Common,A,LOP0,,A2,36.594,7.916,8.788,5.547,0.42300000000000004,10248.018
10655,93.186,Common,D,LOP0,9.039,B1,43.355,8.43,8.515,5.534,0.635,6612.254
10656,96.478,Very Rare,C,JH88,9.023,A2,46.884,9.443,9.280000000000001,5.722,0.48000000000000004,20397.251
10657,90.038,,C,,10.442,B2,48.253,7.627,7.301,4.927,1.022,4081.235
10658,96.69,Somewhat Rare,B,LOP0,11.039,B1,26.279,9.802,9.751000000000001,5.042,0.831,18821.912
10659,98.241,Very Rare,A,LOP0,,C1,,11.252,10.398,6.747,0.447,45686.292
10660,95.009,Common,A,JH88,10.309,B1,49.918,7.612,7.076,3.509,0.8200000000000001,3502.453
10661,94.68,Common,,DE13,8.091,A2,46.42,7.505,6.898,4.672000000000001,0.8760000000000001,2970.61
10662,101.786,Very Rare,C,AF66,,C2,58.838,11.325,11.587,6.952,0.962,41966.928
10663,98.351,Very Rare,,DE13,8.325,A2,52.146,8.382,9.116,5.252,0.621,5999.905
10664,94.728,Rare,A,LOP0,8.438,C2,42.964,6.599,8.396,5.386,0.457,6265.536
10665,91.484,Common,B,AF66,10.543,B2,,7.174,7.004,4.401,0.9830000000000001,2333.16
10666,91.463,Common,B,JH88,9.731,B1,38.777,4.920999999999999,6.0280000000000005,4.177,0.7230000000000001,1753.113
10667,92.974,Rare,A,DE13,10.768,A1,41.245,7.306,8.079,4.692,0.774,2460.903
10668,92.799,Somewhat Rare,B,JH88,10.525,B2,43.525,6.532,7.561,5.193,0.539,4602.321
10669,92.904,Rare,F,LOP0,8.706,C2,41.892,10.65,10.759,6.72,0.55,43091.985
10670,98.005,Very Rare,A,LOP0,8.281,B1,45.657,6.314,7.756,4.741,0.401,2614.835
10671,96.473,Very Rare,A,DE13,9.21,B1,41.628,8.815999999999999,9.333,5.2379999999999995,0.8109999999999999,10040.347
10672,89.921,Common,F,JH88,10.857,A1,36.254,6.686,7.127,4.557,0.669,2204.813
10673,93.19,Common,C,LOP0,9.401,B2,46.533,7.576,6.863,4.5009999999999994,0.7,1449.625
10674,93.203,Common,,DE13,9.317,B2,44.591,7.253,8.011,4.073,0.9930000000000001,2230.232
10675,91.458,Common,C,WE92,9.383,B2,35.826,7.402,6.524,4.555,0.907,4239.853
10676,93.143,Common,,,,B2,38.336,9.158999999999999,8.59,5.13,0.36100000000000004,16450.734
10677,98.389,Rare,,LOP0,10.845,B2,32.07,10.079,8.763,5.818,0.779,7179.992
10678,96.579,Very Rare,,DE13,8.726,B1,44.973,8.518,8.591999999999999,5.337,0.8140000000000001,12904.285
10679,100.308,Rare,B,JH88,8.522,C1,32.871,10.974,9.887,5.927,0.495,30938.839
10680,100.043,Very Rare,D,DE13,8.887,C1,34.088,10.6,10.92,7.099,0.9279999999999999,41385.639
10681,94.863,Common,F,LOP0,9.268,C1,36.922,9.596,9.1,5.54,0.622,12238.978
10682,91.287,Common,E,AF66,9.024,B1,38.553,7.651,7.442,4.591,0.829,4417.433
10683,94.711,Common,,JH88,9.102,C1,44.052,8.245000000000001,7.207,4.691,1.032,2799.154
10684,96.396,Very Rare,C,AF66,11.583,A2,,8.853,9.276,5.86,0.537,16757.717
10685,95.165,Common,B,LOP0,9.961,A1,20.361,7.884,8.667,5.345000000000001,0.36200000000000004,7516.143
10686,103.345,Rare,F,IJN13,6.433,B2,26.175,6.61,7.243,4.192,0.485,3601.176
10687,89.545,Common,C,AF66,9.277,C2,35.339,8.452,9.478,6.059,0.644,16592.749
10688,98.223,Rare,D,LOP0,11.42,A2,54.009,8.687999999999999,8.363,5.887,0.638,13786.705
10689,106.715,Somewhat Rare,E,DE13,7.282,B2,46.5,10.886,10.851,5.882,0.9020000000000001,32554.531
10690,94.778,Common,F,AF66,9.191,B2,48.879,8.084,7.241,4.493,0.36700000000000005,3077.793
10691,98.116,Very Rare,D,LOP0,10.039,A2,30.117,7.046,6.256,4.325,0.909,2287.333
10692,92.961,Common,C,JH88,8.101,B2,33.872,8.026,7.938,4.148,0.982,2726.704
10693,94.761,,B,AF66,8.938,B1,40.922,8.036,9.196,4.305,0.783,6236.52
10694,93.25,Very Rare,F,DE13,9.957,B1,34.636,9.599,9.292,6.63,,15686.118
10695,94.977,Common,E,LOP0,,C1,55.115,10.745,9.091999999999999,5.067,0.753,14128.548
10696,92.813,Rare,E,JH88,9.064,B1,40.931,7.907,7.404,4.914,0.556,2583.611
10697,93.403,Common,E,RESS211,9.042,B1,39.653,7.81,7.742,3.654,0.629,3068.504
10698,98.314,Very Rare,C,AF66,10.515,D,50.717,9.21,8.937999999999999,5.825,0.7150000000000001,14540.807
10699,96.389,Very Rare,C,LOP0,6.835,,26.328,9.399000000000001,9.667,5.199,0.907,12293.608
10700,93.192,Very Rare,A,AF66,10.014,B2,50.88,10.379999999999999,7.955,4.932,0.946,18667.844
10701,110.385,Common,A,LOP0,5.256,A2,,8.477,7.5,4.272,0.43400000000000005,3224.803
10702,93.216,Rare,F,DE13,,C1,43.015,9.574,9.666,6.682,0.968,30030.05
10703,99.957,Very Rare,C,LOP0,8.995,A1,52.669,9.097999999999999,8.487,4.7669999999999995,0.395,15188.385
10704,91.447,Somewhat Rare,B,JH88,11.282,C1,46.639,8.136,8.33,5.3629999999999995,0.555,16116.161
10705,96.646,Very Rare,C,DE13,9.827,B2,34.22,9.189,8.343,5.436,0.778,10879.034
10706,91.752,Common,C,JH88,8.933,A2,46.757,8.331,8.411,4.386,0.51,4738.189
10707,91.297,Rare,F,LOP0,10.669,B1,53.397,10.289,10.458,6.024,1.0230000000000001,29872.987
10708,89.577,Common,D,JH88,,C1,45.612,6.957,6.0489999999999995,3.754,0.8900000000000001,399.614
10709,91.555,Rare,E,DE13,,B1,30.766,9.419,8.48,4.981,0.505,12391.416
10710,93.162,Very Rare,B,RESS211,8.721,C1,47.847,6.517,8.428,4.607,0.447,8122.473
10711,96.379,Very Rare,,JH88,7.307,C2,42.232,8.334,9.888,5.934,0.779,26487.84
10712,93.172,Common,F,WE92,8.918,,26.455,6.958,6.701,3.865,0.487,237.606
10713,93.283,Common,D,,10.706,,34.893,9.381,9.003,5.413,0.8480000000000001,17025.48
10714,95.09,Rare,F,IJN13,10.803,B2,34.06,6.02,7.7,4.633,0.506,2734.799
10715,103.436,Common,E,LOP0,13.195,A2,50.63,7.103,7.257,4.890000000000001,1.024,4317.129
10716,100.724,Somewhat Rare,C,LOP0,7.646,B2,52.21,10.926,9.636,5.679,0.577,18231.883
10717,89.721,Common,D,LOP0,9.777,B2,32.382,6.008,6.743,4.186999999999999,0.913,1120.015
10718,93.204,Common,E,DE13,8.987,B2,48.763,7.55,5.917,3.739,0.47100000000000003,1670.106
10719,93.28,Common,D,JH88,9.798,C2,35.156,8.958,9.969000000000001,5.736,0.44000000000000006,18370.119
10720,94.799,Common,C,JH88,8.958,A1,45.99,7.309,7.146,4.314,0.7190000000000001,5359.825
10721,91.6,Common,C,LOP0,8.321,A2,24.028,7.348,7.837,4.202999999999999,0.589,4689.068
10722,103.26,Somewhat Rare,C,AF66,7.6,C1,32.785,7.966,7.753,4.99,0.5920000000000001,4914.434
10723,98.079,Very Rare,B,IJN13,9.305,A2,49.253,6.418,7.307,4.398,0.8540000000000001,3667.315
10724,91.369,Common,,LOP0,7.961,B1,46.485,7.98,7.429,5.254,,3678.491
10725,93.078,Common,C,LOP0,8.809,A2,50.875,7.463,8.190000000000001,4.8260000000000005,0.655,4004.797
10726,96.552,Very Rare,,DE13,5.239,A1,41.253,8.849,7.574,4.523,0.51,1289.72
10727,91.498,Common,E,AF66,8.212,,38.84,9.075,8.679,5.2,0.8280000000000001,14969.177
10728,94.832,Common,F,LOP0,9.12,B1,36.858,8.238,8.139,4.545999999999999,0.377,3264.956
10729,96.803,Rare,B,AF66,10.276,B1,48.799,7.107,8.213000000000001,5.3629999999999995,0.759,9268.606
10730,93.53,Common,C,AF66,8.687,B2,48.462,9.358,9.897,4.954000000000001,0.8320000000000001,18309.204
10731,96.63,Very Rare,A,JH88,9.417,A2,30.785,8.475,8.485,5.729,0.6100000000000001,23074.235
10732,,Very Rare,F,DE13,8.023,C2,39.156,8.919,6.777,5.555,0.722,6593.416
10733,95.03,Common,C,JH88,9.793,C2,40.322,8.579,8.867,6.297,0.6000000000000001,14177.233
10734,95.026,Common,D,IJN13,10.838,B1,48.68,8.446,7.034,4.979,0.542,4580.191
10735,96.436,Very Rare,A,LOP0,9.261,,44.876,6.805,7.37,4.593,0.72,3038.809
10736,94.892,Rare,B,AF66,10.22,B2,46.123,6.858,7.441,4.682,0.825,1420.498
10737,93.039,Common,D,JH88,8.174,B1,33.178,8.721,9.487,5.795,0.325,16639.022
